date,temp_ambient,temp_system,temp_atmos_60,temp_atmos_10
2022-01-04 01:45:00+00:00,-6.010000000000001,14.258333333333333,-7.62,-7.76
2022-01-04 02:00:00+00:00,-5.859,14.262333333333334,-7.72,-7.81
2022-01-04 02:15:00+00:00,-5.921,14.316333333333334,-7.71,-7.92
2022-01-04 02:30:00+00:00,-5.969666666666667,14.336666666666666,-7.78,-8.01
2022-01-04 02:45:00+00:00,-6.008,14.462666666666667,-7.76,-8.12
2022-01-04 03:00:00+00:00,-6.077,14.543666666666669,-7.59,-8.06
2022-01-04 03:15:00+00:00,-6.056666666666667,14.569666666666668,-7.59,-7.99
2022-01-04 03:30:00+00:00,-5.851,14.669,-7.28,-7.79
2022-01-04 03:45:00+00:00,-5.616333333333333,14.801333333333334,-7.14,-7.49
2022-01-04 04:00:00+00:00,-5.443,14.919655172413794,-6.97,-7.28
2022-01-04 04:15:00+00:00,-5.353,14.833666666666666,-6.85,-7.11
2022-01-04 04:30:00+00:00,-5.2123333333333335,14.826666666666666,-6.94,-7.03
2022-01-04 04:45:00+00:00,-5.174666666666667,14.887666666666666,-7.01,-7.08
2022-01-04 05:00:00+00:00,-5.1770000000000005,14.901000000000002,-6.97,-7.07
2022-01-04 05:15:00+00:00,-5.201666666666667,14.948666666666668,-7.02,-7.11
2022-01-04 05:30:00+00:00,-5.158666666666666,15.013666666666667,-6.99,-7.11
2022-01-04 05:45:00+00:00,-5.184,15.074000000000002,-7.08,-7.13
2022-01-04 06:00:00+00:00,-5.173333333333333,15.071,-7.04,-7.15
2022-01-04 06:15:00+00:00,-5.286666666666666,15.026000000000002,-7.12,-7.24
2022-01-04 06:30:00+00:00,-5.351333333333333,14.925666666666666,-7.19,-7.29
2022-01-04 06:45:00+00:00,-5.337,14.906333333333333,-7.16,-7.23
2022-01-04 07:00:00+00:00,-5.224333333333333,14.983,-7.07,-7.13
2022-01-04 07:15:00+00:00,-5.135000000000001,15.061,-6.92,-7.07
2022-01-04 07:30:00+00:00,-5.009666666666666,15.148,-6.81,-6.95
2022-01-04 07:45:00+00:00,-4.976333333333333,15.387666666666666,-6.91,-6.99
2022-01-04 08:00:00+00:00,-5.083333333333333,15.613666666666663,-6.85,-7.03
2022-01-04 08:15:00+00:00,-5.233333333333333,15.489333333333333,-6.86,-7.04
2022-01-04 08:30:00+00:00,-5.180666666666667,15.331,-6.84,-6.9
2022-01-04 08:45:00+00:00,-4.987586206896553,15.243,-6.7,-6.72
2022-01-04 09:00:00+00:00,-4.9543333333333335,15.249666666666666,-6.6,-6.6
2022-01-04 09:15:00+00:00,-4.816333333333334,15.26793103448276,-6.49,-6.5
2022-01-04 09:30:00+00:00,-4.703,15.321333333333332,-6.43,-6.38
2022-01-04 09:45:00+00:00,-4.579,15.546333333333331,-6.43,-6.44
2022-01-04 10:00:00+00:00,-4.676,15.599666666666668,-6.48,-6.51
2022-01-04 10:15:00+00:00,-4.8053333333333335,15.488333333333337,-6.56,-6.56
2022-01-04 10:30:00+00:00,-4.815333333333333,15.434666666666669,-6.62,-6.62
2022-01-04 10:45:00+00:00,-4.926,15.387,-6.51,-6.62
2022-01-04 11:00:00+00:00,-4.897666666666667,15.306,-6.5,-6.55
2022-01-04 11:15:00+00:00,-4.904,15.239333333333333,-6.46,-6.51
2022-01-04 11:30:00+00:00,-4.782,15.237333333333334,-6.37,-6.41
2022-01-04 11:45:00+00:00,-4.687,15.322333333333336,-6.24,-6.31
2022-01-04 12:00:00+00:00,-4.616,15.428333333333336,-6.3,-6.27
2022-01-04 12:15:00+00:00,-4.633,15.363666666666669,-6.18,-6.18
2022-01-04 12:30:00+00:00,-4.460333333333334,15.341,-6.12,-6.04
2022-01-04 12:45:00+00:00,-4.3966666666666665,15.344333333333331,-6.09,-5.97
2022-01-04 13:00:00+00:00,-4.347,15.343666666666667,-6.12,-5.96
2022-01-04 13:15:00+00:00,-4.461666666666667,15.319333333333333,-6.14,-6.02
2022-01-04 13:30:00+00:00,-4.377,15.356666666666666,-6.12,-6.0
2022-01-04 13:45:00+00:00,-4.219666666666667,15.447,-6.04,-5.89
2022-01-04 14:00:00+00:00,-3.720666666666667,15.716,-5.86,-5.67
2022-01-04 14:15:00+00:00,-2.6813333333333333,16.497666666666667,-5.53,-5.35
2022-01-04 14:30:00+00:00,-2.222,17.053793103448275,-5.21,-5.01
2022-01-04 14:45:00+00:00,-1.8193333333333328,17.622,-4.93,-4.67
2022-01-04 15:00:00+00:00,-1.106666666666667,18.319000000000003,-4.53,-4.18
2022-01-04 15:15:00+00:00,-1.142,18.708,-4.39,-3.95
2022-01-04 15:30:00+00:00,-1.7473333333333334,18.222666666666665,-4.42,-3.95
2022-01-04 15:45:00+00:00,-0.6896666666666668,18.793,-3.97,-3.46
2022-01-04 16:00:00+00:00,-0.3272413793103448,19.459666666666667,-3.72,-3.13
2022-01-04 16:15:00+00:00,0.2623333333333333,20.08566666666667,-3.39,-2.75
2022-01-04 16:30:00+00:00,0.4983333333333333,20.477666666666668,-3.18,-2.48
2022-01-04 16:45:00+00:00,0.3203333333333333,20.470666666666663,-3.12,-2.44
